function|id|phase|cpu_user|cpu_system|cpu_child_user|cpu_child_sys|iowait|io_read_count|io_write_count|io_read_bytes|io_write_bytes|io_read_chars|io_write_chars|ctx_voluntary|ctx_involuntary|mem_rss|mem_vms|mem_shared|mem_text|mem_lib|mem_data|mem_dirty|mem_uss|mem_pss|mem_swap|net_bytes_sent|net_bytes_recv|net_packets_sent|net_packets_recv|net_errin|net_errout|net_dropin|net_dropout|create_time|node
reducer|40_43|end|0.74|0.13|0.02|0.04|0.0|1197|492|0|53248|3531481|55741|280|13|312176640|449880064|205172736|3264512|0|117764096|0|305553408|308429824|0|9910|511433|81|93|0|0|0|0|0|wn3.localdomain
reducer|40_47|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|28672|6610944|0|3264512|0|753664|0|53248|76800|0|4827|247851|50|56|0|0|0|0|1655454682.26|wn6.localdomain
reducer|40_47|end|0.75|0.12|0.04|0.02|0.0|1180|492|0|53248|3531481|55741|272|10|314322944|450646016|206585856|3264512|0|118530048|0|307724288|310628352|0|11308|512159|102|104|0|0|0|0|0|wn6.localdomain
reducer|41_41|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|28672|6610944|0|3264512|0|753664|0|57344|93184|0|4749|247786|49|55|0|0|0|0|1655454665.56|wn5.localdomain
reducer|41_41|end|0.74|0.15|0.03|0.03|0.0|1215|492|0|53248|3531482|55741|287|12|315637760|452739072|206639104|3264512|0|120627200|0|309059584|311855104|0|10792|511831|94|99|0|0|0|0|0|wn5.localdomain
reducer|42_42|start|0.0|0.0|0.0|0.0|0.0|7|0|0|0|3356|0|0|0|610304|10174464|507904|3264512|0|868352|0|196608|211968|0|4199|247302|41|49|0|0|0|0|1655454167.71|wn2.localdomain
reducer|42_42|end|0.79|0.14|0.01|0.03|0.0|923|410|0|0|2689952|21322|211|17|264523776|333258752|179986432|3264512|0|87990272|0|84758528|107450368|0|7931|267887|61|66|0|0|0|0|0|wn2.localdomain
reducer|42_43|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|28672|6610944|0|3264512|0|753664|0|57344|80896|0|4709|248049|48|59|0|0|0|0|1655454661.07|wn4.localdomain
reducer|42_43|end|0.82|0.1|0.01|0.02|0.0|1058|424|0|28672|3143305|40532|250|14|276660224|342831104|184909824|3264512|0|94638080|0|270073856|272880640|0|8441|268634|68|76|0|0|0|0|0|wn4.localdomain
reducer|43_43|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|28672|6610944|0|3264512|0|753664|0|53248|89088|0|3615|246994|32|43|0|0|0|0|1655454656.62|wn5.localdomain
reducer|43_43|end|0.75|0.14|0.03|0.02|0.0|1197|492|0|53248|3531482|55741|279|15|318390272|454197248|207024128|3264512|0|122081280|0|311992320|314780672|0|10360|511699|88|97|0|0|0|0|0|wn5.localdomain
reducer|44_44|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|28672|6610944|0|3264512|0|753664|0|57344|93184|0|4773|247786|49|55|0|0|0|0|1655454619.76|wn3.localdomain
