function|id|phase|cpu_user|cpu_system|cpu_child_user|cpu_child_sys|iowait|io_read_count|io_write_count|io_read_bytes|io_write_bytes|io_read_chars|io_write_chars|ctx_voluntary|ctx_involuntary|mem_rss|mem_vms|mem_shared|mem_text|mem_lib|mem_data|mem_dirty|mem_uss|mem_pss|mem_swap|net_bytes_sent|net_bytes_recv|net_packets_sent|net_packets_recv|net_errin|net_errout|net_dropin|net_dropout|create_time|node
mapper|5_5|start|0.0|0.0|0.0|0.0|0.0|6|0|0|0|2524|0|1|0|16384|6639616|0|3264512|0|749568|0|110592|152576|0|2381|3854|14|21|0|0|0|0|1655480731.01|wn4.localdomain
mapper|5_5|end|185.99|0.56|0.03|0.03|0.0|1142|492|0|90112|3323454|89207|230|4253|379916288|510595072|213684224|3264512|0|178241536|0|373547008|376338432|0|6143|11349|48|56|0|0|0|0|0|wn4.localdomain
mapper|6_6|start|0.0|0.0|0.0|0.0|0.0|6|0|0|0|2524|0|0|0|606208|7901184|532480|3264512|0|778240|0|167936|232448|0|2381|3744|14|20|0|0|0|0|1655480730.76|wn1.localdomain
mapper|6_6|end|199.73|0.61|0.03|0.01|0.0|1123|492|0|90112|3323454|89207|235|4543|380407808|510619648|214081536|3264512|0|178249728|0|168001536|272344064|0|6251|11221|50|54|0|0|0|0|0|wn1.localdomain
mapper|7_7|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|16384|6598656|0|3264512|0|741376|0|40960|76800|0|2445|3636|15|18|0|0|0|0|1655480731.86|wn5.localdomain
mapper|7_7|end|138.44|0.39|0.03|0.03|0.0|1194|492|0|90112|3323454|89207|257|3989|384286720|510640128|218001408|3264512|0|178262016|0|377835520|380664832|0|5883|10723|43|45|0|0|0|0|0|wn5.localdomain
reducer|0_0|start|0.0|0.0|0.0|0.0|0.0|7|0|0|0|3356|0|0|0|479232|7585792|425984|3264512|0|757760|0|147456|243712|0|2587|8426|17|23|0|0|0|0|1655480954.1|wn2.localdomain
reducer|0_0|end|1.2|0.19|0.03|0.02|0.0|1152|492|0|53248|3280979|55739|233|19|316735488|455258112|204124160|3264512|0|123142144|0|310059008|312851456|0|6828|20120|36|39|0|0|0|0|0|wn2.localdomain
reducer|0_1|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|16384|6598656|0|3264512|0|741376|0|40960|76800|0|2585|8156|17|23|0|0|0|0|1655480959.16|wn3.localdomain
reducer|0_1|end|0.78|0.12|0.02|0.03|0.0|1174|492|0|53248|3280709|55739|289|11|320122880|455725056|207269888|3264512|0|123609088|0|313769984|316639232|0|6838|19514|36|38|0|0|0|0|0|wn3.localdomain
reducer|0_3|start|0.0|0.0|0.0|0.0|0.0|6|0|0|0|2524|0|0|0|16384|6606848|0|3264512|0|749568|0|106496|180224|0|2455|8156|15|23|0|0|0|0|1655480964.05|wn4.localdomain
reducer|0_3|end|1.21|0.17|0.03|0.02|0.0|1154|492|0|53248|3280709|55739|264|22|313298944|452165632|204075008|3264512|0|120045568|0|306872320|309673984|0|6696|19514|34|38|0|0|0|0|0|wn4.localdomain
reducer|0_7|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|16384|6598656|0|3264512|0|741376|0|45056|76800|0|2453|8156|15|23|0|0|0|0|1655480970.26|wn6.localdomain
reducer|0_7|end|0.36|0.08|0.02|0.01|0.0|888|410|0|0|2676420|21322|255|9|257970176|325705728|180346880|3264512|0|80510976|0|251543552|254312448|0|5106|14050|28|34|0|0|0|0|0|wn6.localdomain
reducer|1_1|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|16384|6598656|0|3264512|0|741376|0|40960|58368|0|2455|8116|15|20|0|0|0|0|1655480879.37|wn2.localdomain
reducer|1_1|end|0.79|0.13|0.01|0.02|0.0|1061|424|0|28672|3129845|40526|184|26|276250624|342810624|184545280|3264512|0|94617600|0|95248384|183898112|0|5765|15001|29|33|0|0|0|0|0|wn2.localdomain
reducer|2_2|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|16384|6598656|0|3264512|0|741376|0|36864|72704|0|2585|8206|17|21|0|0|0|0|1655480878.24|wn5.localdomain
reducer|2_2|end|0.33|0.12|0.02|0.01|0.0|930|410|0|0|2676420|21322|308|23|245895168|319627264|173834240|3264512|0|74432512|0|239099904|241854464|0|5961|15067|32|34|0|0|0|0|0|wn5.localdomain
reducer|2_3|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|16384|6598656|0|3264512|0|741376|0|40960|74752|0|2585|8156|17|23|0|0|0|0|1655480927.26|wn3.localdomain
reducer|2_3|end|0.36|0.08|0.01|0.02|0.0|864|410|0|0|2676420|21322|155|9|242438144|318148608|171982848|3264512|0|72953856|0|235728896|238552064|0|5961|14951|32|35|0|0|0|0|0|wn3.localdomain
reducer|3_3|start|0.0|0.0|0.0|0.0|0.0|6|0|0|0|2524|0|0|0|520192|7786496|458752|3264512|0|770048|0|155648|258048|0|2585|8426|17|23|0|0|0|0|1655480921.21|wn6.localdomain
reducer|3_3|end|0.76|0.14|0.03|0.02|0.0|1166|492|0|53248|3280979|55739|275|21|314699776|451911680|206696448|3264512|0|119791616|0|308178944|310991872|0|6826|20186|36|40|0|0|0|0|0|wn6.localdomain
reducer|4_4|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|16384|6598656|0|3264512|0|741376|0|40960|76800|0|2453|8426|15|23|0|0|0|0|1655480889.34|wn6.localdomain
reducer|4_4|end|0.32|0.12|0.01|0.02|0.0|935|410|0|0|2676420|21322|259|11|256094208|324259840|179433472|3264512|0|79065088|0|250085376|252864512|0|5763|15287|29|36|0|0|0|0|0|wn6.localdomain
reducer|4_5|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|16384|6598656|0|3264512|0|741376|0|40960|76800|0|2585|8156|17|23|0|0|0|0|1655480935.52|wn5.localdomain
reducer|4_5|end|0.33|0.11|0.01|0.02|0.0|913|410|0|0|2676420|21322|270|11|259411968|326488064|180981760|3264512|0|81293312|0|253181952|255944704|0|5895|14951|31|35|0|0|0|0|0|wn5.localdomain
reducer|4_7|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|16384|6598656|0|3264512|0|741376|0|40960|77824|0|2585|8156|17|23|0|0|0|0|1655480954.08|wn6.localdomain
reducer|4_7|end|0.41|0.04|0.01|0.01|0.0|921|410|0|0|2676420|21322|219|10|258695168|326324224|180281344|3264512|0|81129472|0|252555264|255324160|0|5961|15017|32|36|0|0|0|0|0|wn6.localdomain
reducer|5_5|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|16384|6606848|0|3264512|0|749568|0|106496|184320|0|2585|8426|17|23|0|0|0|0|1655480929.51|wn6.localdomain
reducer|5_5|end|0.77|0.13|0.02|0.04|0.0|1173|492|0|53248|3280979|55739|272|16|317353984|452997120|207089664|3264512|0|120881152|0|310759424|313556992|0|6826|20120|36|39|0|0|0|0|0|wn6.localdomain
reducer|6_6|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|16384|6598656|0|3264512|0|741376|0|40960|83968|0|2453|8426|15|23|0|0|0|0|1655480943.53|wn6.localdomain
reducer|6_6|end|0.78|0.11|0.03|0.02|0.0|1189|492|0|53248|3280979|55739|288|21|318959616|454983680|207863808|3264512|0|122863616|0|312233984|315199488|0|6694|20120|34|39|0|0|0|0|0|wn6.localdomain
reducer|6_7|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|16384|6598656|0|3264512|0|741376|0|40960|76800|0|2585|8156|17|23|0|0|0|0|1655480948.64|wn3.localdomain
reducer|6_7|end|0.79|0.11|0.03|0.02|0.0|1184|492|0|53248|3280709|55739|279|15|316116992|453586944|206376960|3264512|0|121470976|0|309579776|312369152|0|6826|19514|36|38|0|0|0|0|0|wn3.localdomain
reducer|7_7|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|16384|6598656|0|3264512|0|741376|0|40960|118784|0|2585|8426|17|23|0|0|0|0|1655480880.46|wn6.localdomain
reducer|7_7|end|0.32|0.11|0.02|0.01|0.0|937|410|0|0|2676420|21322|267|8|245182464|318300160|174673920|3264512|0|73105408|0|238690304|241458176|0|5895|15287|31|36|0|0|0|0|0|wn6.localdomain
