function|id|phase|cpu_user|cpu_system|cpu_child_user|cpu_child_sys|iowait|io_read_count|io_write_count|io_read_bytes|io_write_bytes|io_read_chars|io_write_chars|ctx_voluntary|ctx_involuntary|mem_rss|mem_vms|mem_shared|mem_text|mem_lib|mem_data|mem_dirty|mem_uss|mem_pss|mem_swap|net_bytes_sent|net_bytes_recv|net_packets_sent|net_packets_recv|net_errin|net_errout|net_dropin|net_dropout|create_time|node
mapper|0_0|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|36864|6627328|0|3264512|0|770048|0|65536|95232|0|2381|3961|14|22|0|0|0|0|1655475683.08|wn2.localdomain
mapper|0_0|end|162.5|0.5|0.04|0.02|0.0|1179|492|0|90112|3324765|89668|241|3418|386281472|517066752|213749760|3264512|0|184676352|0|178794496|280845312|0|6077|11424|47|54|0|0|0|0|0|wn2.localdomain
mapper|1_1|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|36864|6619136|0|0|0|761856|0|53248|53248|0|2379|3612|14|18|0|0|0|0|1655475683.23|wn6.localdomain
mapper|1_1|end|159.46|0.53|0.04|0.03|0.0|1191|492|0|90112|3324768|89668|301|6107|389918720|517079040|217423872|3264512|0|184692736|0|178663424|282572800|0|5925|10973|44|47|0|0|0|0|0|wn6.localdomain
mapper|2_2|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|36864|6619136|0|3264512|0|761856|0|61440|97280|0|2447|3702|15|19|0|0|0|0|1655475682.35|wn1.localdomain
mapper|2_2|end|254.79|0.51|0.04|0.02|0.0|1114|492|0|90112|3324768|89668|261|6386|387502080|517066752|214745088|3264512|0|184668160|0|381009920|383809536|0|6707|11897|58|65|0|0|0|0|0|wn1.localdomain
mapper|3_3|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|36864|6619136|0|3264512|0|761856|0|65536|74752|0|2445|3696|15|20|0|0|0|0|1655475684.06|wn5.localdomain
mapper|3_3|end|186.72|1.18|0.03|0.04|0.0|1186|494|0|98304|3324768|96282|313|18136|390979584|517111808|218009600|3264512|0|184680448|0|176480256|247717888|0|6123|11189|47|51|0|0|0|0|0|wn5.localdomain
mapper|4_4|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|36864|6627328|0|3264512|0|770048|0|65536|82944|0|2381|3702|14|19|0|0|0|0|1655475682.08|wn4.localdomain
mapper|4_4|end|258.13|1.03|0.03|0.04|0.0|1123|492|0|90112|3324768|89668|264|8421|386555904|517079040|213778432|3264512|0|184664064|0|178401280|280702976|0|6767|11813|60|63|0|0|0|0|0|wn4.localdomain
mapper|5_5|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|36864|6619136|0|3264512|0|761856|0|53248|53248|0|2379|3702|14|19|0|0|0|0|1655475682.94|wn3.localdomain
mapper|5_5|end|219.8|0.5|0.03|0.04|0.0|1210|494|0|98304|3324768|96282|315|4029|390352896|517128192|217309184|3264512|0|184684544|0|383901696|386668544|0|6381|11639|52|60|0|0|0|0|0|wn3.localdomain
mapper|6_6|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|36864|6619136|0|3264512|0|761856|0|65536|82944|0|2447|3854|15|21|0|0|0|0|1655475683.43|wn2.localdomain
mapper|6_6|end|261.92|0.65|0.03|0.03|0.0|1167|492|0|90112|3324768|89668|296|9409|386363392|517070848|213647360|3264512|0|184676352|0|380133376|382844928|0|6581|12007|55|66|0|0|0|0|0|wn2.localdomain
mapper|7_7|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|36864|6619136|0|3264512|0|761856|0|65536|79872|0|2445|3744|15|20|0|0|0|0|1655475683.6|wn5.localdomain
mapper|7_7|end|253.35|0.94|0.03|0.03|0.0|1195|492|0|90112|3324768|89668|306|10433|389836800|517066752|217350144|3264512|0|184680448|0|177827840|282130432|0|6663|11729|57|61|0|0|0|0|0|wn5.localdomain
reducer|0_0|start|0.0|0.0|0.0|0.0|0.0|6|0|0|0|2524|0|0|0|36864|6627328|0|3264512|0|770048|0|131072|168960|0|2587|8116|17|20|0|0|0|0|1655475854.94|wn1.localdomain
reducer|0_0|end|1.23|0.15|0.04|0.03|0.0|1159|492|0|53248|3280979|55739|264|581|320106496|459972608|203784192|3264512|0|127856640|0|119685120|218082304|0|6828|19834|36|36|0|0|0|0|0|wn1.localdomain
reducer|0_1|start|0.0|0.0|0.0|0.0|0.0|6|0|0|0|2524|0|0|0|36864|6619136|0|3264512|0|761856|0|61440|79872|0|2587|7756|17|19|0|0|0|0|1655475860.6|wn2.localdomain
reducer|0_1|end|0.79|0.13|0.01|0.02|0.0|1050|424|0|28672|3129845|40526|230|17|278175744|342700032|186404864|3264512|0|94507008|0|93347840|183812096|0|5897|14797|31|34|0|0|0|0|0|wn2.localdomain
reducer|0_3|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|36864|6619136|0|3264512|0|761856|0|65536|98304|0|2585|8198|17|24|0|0|0|0|1655475962.68|wn3.localdomain
reducer|0_3|end|0.77|0.11|0.03|0.04|0.0|1197|492|0|53248|3280709|55739|291|42|317542400|453636096|207663104|3264512|0|121520128|0|310788096|313513984|0|6826|19556|36|39|0|0|0|0|0|wn3.localdomain
reducer|0_7|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|36864|6619136|0|3264512|0|761856|0|65536|101376|0|2453|8156|15|23|0|0|0|0|1655475974.68|wn3.localdomain
reducer|0_7|end|0.37|0.07|0.01|0.02|0.0|911|410|0|0|2676420|21322|263|13|254562304|324960256|178262016|3264512|0|79765504|0|247881728|250707968|0|5106|14050|28|34|0|0|0|0|0|wn3.localdomain
reducer|1_1|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|36864|6619136|0|3264512|0|761856|0|65536|82944|0|2585|8206|17|21|0|0|0|0|1655475853.47|wn3.localdomain
reducer|1_1|end|1.2|0.16|0.05|0.01|0.0|1165|496|0|61440|3285937|60937|286|22|328601600|462553088|209330176|3264512|0|130404352|0|123154432|223964160|0|6826|19834|36|36|0|0|0|0|0|wn3.localdomain
reducer|2_2|start|0.0|0.0|0.0|0.0|0.0|6|0|0|0|2524|0|0|0|499712|7606272|421888|3264512|0|770048|0|172032|266240|0|2453|8426|15|23|0|0|0|0|1655475952.42|wn3.localdomain
reducer|2_2|end|0.74|0.14|0.03|0.03|0.0|1140|492|0|53248|3280979|55739|217|12|317034496|453021696|206905344|3264512|0|120905728|0|310603776|313415680|0|6694|20120|34|39|0|0|0|0|0|wn3.localdomain
reducer|2_3|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|36864|6619136|0|3264512|0|761856|0|49152|55296|0|2585|7936|17|21|0|0|0|0|1655475957.75|wn6.localdomain
reducer|2_3|end|0.77|0.12|0.04|0.02|0.0|1141|492|0|53248|3280709|55739|263|15|317685760|453165056|207384576|3264512|0|121049088|0|115113984|214547456|0|6826|19360|36|37|0|0|0|0|0|wn6.localdomain
reducer|3_3|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|36864|6619136|0|3264512|0|761856|0|65536|77824|0|2585|8206|17|21|0|0|0|0|1655475883.02|wn6.localdomain
reducer|3_3|end|0.4|0.05|0.01|0.01|0.0|824|410|0|0|2676420|21322|199|16|260808704|326520832|182083584|3264512|0|81326080|0|80551936|168754176|0|5895|15067|31|34|0|0|0|0|0|wn6.localdomain
reducer|4_4|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|36864|6619136|0|3264512|0|761856|0|61440|96256|0|2455|8426|15|23|0|0|0|0|1655475954.75|wn1.localdomain
reducer|4_4|end|1.2|0.18|0.03|0.03|0.0|1145|492|0|53248|3280979|55739|220|19|318500864|457863168|203423744|3264512|0|125743104|0|312238080|315009024|0|6696|20120|34|39|0|0|0|0|0|wn1.localdomain
reducer|4_5|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|528384|7606272|450560|3264512|0|778240|0|172032|280576|0|2587|7888|17|21|0|0|0|0|1655475960.44|wn2.localdomain
reducer|4_5|end|1.21|0.16|0.05|0.02|0.0|1151|492|0|53248|3280709|55739|265|19|319754240|459681792|203911168|3264512|0|127565824|0|313262080|316083200|0|6828|19486|36|40|0|0|0|0|0|wn2.localdomain
reducer|4_7|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|36864|6627328|0|3264512|0|770048|0|126976|199680|0|2587|8156|17|23|0|0|0|0|1655475969.69|wn2.localdomain
reducer|4_7|end|1.21|0.18|0.03|0.02|0.0|1104|492|0|53248|3280709|55739|218|17|319803392|458592256|205058048|3264512|0|126476288|0|313561088|316297216|0|6828|19646|36|40|0|0|0|0|0|wn2.localdomain
reducer|5_5|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|36864|6619136|0|3264512|0|761856|0|61440|75776|0|2453|8116|15|20|0|0|0|0|1655475915.85|wn3.localdomain
reducer|5_5|end|0.34|0.1|0.02|0.01|0.0|908|410|0|0|2676420|21322|264|6|248741888|321986560|174366720|3264512|0|76791808|0|241987584|244799488|0|5829|15067|30|34|0|0|0|0|0|wn3.localdomain
reducer|6_6|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|36864|6619136|0|3264512|0|761856|0|65536|82944|0|2585|8206|17|21|0|0|0|0|1655475959.13|wn5.localdomain
reducer|6_6|end|0.77|0.11|0.04|0.02|0.0|1188|492|0|53248|3280979|55739|285|14|317448192|453484544|206827520|3264512|0|121364480|0|112435200|213146624|0|6826|19900|36|37|0|0|0|0|0|wn5.localdomain
reducer|6_7|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|36864|6619136|0|3264512|0|761856|0|65536|101376|0|2455|8066|15|22|0|0|0|0|1655475963.68|wn1.localdomain
reducer|6_7|end|1.21|0.18|0.02|0.03|0.0|1138|492|0|53248|3280709|55739|250|19|318566400|456929280|204316672|3264512|0|124813312|0|311926784|314807296|0|6696|19514|34|38|0|0|0|0|0|wn1.localdomain
reducer|7_7|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|36864|6619136|0|3264512|0|761856|0|65536|80896|0|2455|8206|15|21|0|0|0|0|1655475951.63|wn2.localdomain
reducer|7_7|end|0.79|0.14|0.01|0.03|0.0|1084|421|0|28672|3129010|39562|251|28|277352448|342831104|185589760|3264512|0|94638080|0|95432704|184408064|0|5765|15067|29|34|0|0|0|0|0|wn2.localdomain
