function|id|phase|cpu_user|cpu_system|cpu_child_user|cpu_child_sys|iowait|io_read_count|io_write_count|io_read_bytes|io_write_bytes|io_read_chars|io_write_chars|ctx_voluntary|ctx_involuntary|mem_rss|mem_vms|mem_shared|mem_text|mem_lib|mem_data|mem_dirty|mem_uss|mem_pss|mem_swap|net_bytes_sent|net_bytes_recv|net_packets_sent|net_packets_recv|net_errin|net_errout|net_dropin|net_dropout|create_time|node
mapper|5_5|end|142.0|0.74|0.04|0.04|0.0|1190|492|102400|90112|3324768|89668|258|2403|387022848|517058560|214396928|3264512|0|184672256|0|173436928|227261440|0|5969|11117|45|51|0|0|0|0|0|wn4.localdomain
mapper|6_6|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|36864|6619136|0|3264512|0|761856|0|49152|53248|0|2379|3980|14|24|0|0|0|0|1655475380.16|wn3.localdomain
mapper|6_6|end|128.01|0.56|0.02|0.05|0.0|1180|494|0|98304|3324768|96282|299|3064|390533120|517136384|217415680|3264512|0|184696832|0|180404224|283440128|0|5793|11539|42|60|0|0|0|0|0|wn3.localdomain
mapper|7_7|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|36864|6619136|0|3264512|0|761856|0|65536|74752|0|2381|3786|14|21|0|0|0|0|1655475378.45|wn2.localdomain
mapper|7_7|end|142.78|0.53|0.02|0.03|0.0|1119|492|0|90112|3324768|89668|193|4672|386920448|517066752|214429696|3264512|0|184676352|0|177524736|280569856|0|5903|11075|44|50|0|0|0|0|0|wn2.localdomain
mapper|8_8|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|36864|6619136|0|3264512|0|761856|0|61440|72704|0|2379|3786|14|21|0|0|0|0|1655475379.45|wn5.localdomain
mapper|8_8|end|142.67|0.61|0.03|0.03|0.0|1191|492|0|90112|3324768|89668|295|6977|389808128|517066752|217030656|3264512|0|184668160|0|175218688|280680448|0|5859|11201|43|53|0|0|0|0|0|wn5.localdomain
mapper|9_9|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|512000|7606272|434176|3264512|0|778240|0|167936|218112|0|2381|3744|14|20|0|0|0|0|1655475377.69|wn1.localdomain
mapper|9_9|end|220.23|0.68|0.04|0.02|0.0|1163|492|0|90112|3324768|89668|263|6818|385413120|517070848|212705280|3264512|0|184676352|0|379273216|382063616|0|6425|13109|53|95|0|0|0|0|0|wn1.localdomain
reducer|0_0|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|36864|6619136|0|3264512|0|761856|0|65536|76800|0|2587|8026|17|19|0|0|0|0|1655475462.26|wn1.localdomain
reducer|0_0|end|0.76|0.17|0.01|0.02|0.0|971|415|0|28672|3007048|37133|227|23|274161664|341975040|183529472|3264512|0|93782016|0|90824704|151446528|0|5963|17760|32|34|0|0|0|0|0|wn1.localdomain
reducer|0_15|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|36864|6619136|0|3264512|0|761856|0|65536|99328|0|2587|8156|17|23|0|0|0|0|1655475635.05|wn3.localdomain
reducer|0_15|end|0.38|0.06|0.01|0.02|0.0|883|410|0|0|2676420|21322|250|9|246403072|321007616|173158400|3264512|0|75812864|0|239824896|242588672|0|5306|16809|31|35|0|0|0|0|0|wn3.localdomain
reducer|0_1|start|0.0|0.0|0.0|0.0|0.0|8|0|0|0|4188|0|0|0|577536|7806976|495616|3264512|0|790528|0|176128|216064|0|2587|7936|17|21|0|0|0|0|1655475476.63|wn1.localdomain
reducer|0_1|end|0.33|0.11|0.01|0.01|0.0|876|410|0|0|2676420|21322|176|8|229822464|309796864|168706048|3264512|0|64602112|0|61616128|117266432|0|6029|17556|33|35|0|0|0|0|0|wn1.localdomain
reducer|0_3|start|0.0|0.0|0.0|0.0|0.0|13|0|0|0|6704|0|1|0|495616|7806976|417792|3264512|0|778240|0|172032|218112|0|2453|7846|15|20|0|0|0|0|1655475522.3|wn3.localdomain
reducer|0_3|end|0.36|0.08|0.0|0.03|0.0|922|410|0|0|2676420|21322|268|10|256618496|325812224|179380224|3264512|0|80617472|0|78422016|165624832|0|5895|17556|31|35|0|0|0|0|0|wn3.localdomain
reducer|0_7|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|36864|6619136|0|3264512|0|761856|0|61440|78848|0|2587|7936|17|21|0|0|0|0|1655475544.42|wn2.localdomain
reducer|0_7|end|0.34|0.11|0.0|0.02|0.0|856|410|0|0|2676420|21322|209|23|230797312|308940800|170528768|3264512|0|63746048|0|61796352|144420864|0|5964|17558|32|35|0|0|0|0|0|wn2.localdomain
reducer|10_10|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|36864|6619136|0|3264512|0|761856|0|65536|82944|0|2457|8206|15|21|0|0|0|0|1655475586.13|wn5.localdomain
reducer|10_10|end|0.76|0.13|0.04|0.02|0.0|1161|492|0|53248|3283672|55741|175|15|319705088|455458816|207745024|3264512|0|123342848|0|116789248|216199168|0|6766|22593|35|37|0|0|0|0|0|wn5.localdomain
reducer|10_11|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|36864|6619136|0|3264512|0|761856|0|61440|78848|0|2459|7936|15|21|0|0|0|0|1655475590.94|wn2.localdomain
reducer|10_11|end|0.85|0.08|0.01|0.02|0.0|1072|424|0|28672|3132538|40528|254|14|272916480|342253568|185454592|3264512|0|94052352|0|92041216|182459392|0|5901|17490|31|34|0|0|0|0|0|wn2.localdomain
reducer|11_11|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|36864|6619136|0|3264512|0|761856|0|53248|58368|0|2589|8206|17|21|0|0|0|0|1655475558.15|wn5.localdomain
reducer|11_11|end|0.36|0.08|0.01|0.02|0.0|910|410|0|0|2676420|21322|259|288|251027456|324149248|175534080|3264512|0|78954496|0|77381632|162206720|0|6033|17830|33|35|0|0|0|0|0|wn5.localdomain
reducer|12_12|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|36864|6619136|0|3264512|0|761856|0|65536|76800|0|2591|8206|17|21|0|0|0|0|1655475569.72|wn2.localdomain
reducer|12_12|end|0.37|0.08|0.01|0.02|0.0|850|410|0|0|2676420|21322|215|18|230678528|308400128|169852928|3264512|0|63205376|0|63782912|145315840|0|6035|17764|33|34|0|0|0|0|0|wn2.localdomain
reducer|12_13|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|36864|6619136|0|3264512|0|761856|0|65536|105472|0|2591|8156|17|23|0|0|0|0|1655475618.85|wn1.localdomain
reducer|12_13|end|1.2|0.17|0.04|0.02|0.0|1151|492|0|53248|3283402|55741|240|21|318402560|457166848|204898304|3264512|0|125050880|0|311939072|314707968|0|6900|22339|37|40|0|0|0|0|0|wn1.localdomain
reducer|12_15|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|36864|6619136|0|3264512|0|761856|0|57344|69632|0|2589|8156|17|23|0|0|0|0|1655475624.67|wn3.localdomain
reducer|12_15|end|0.81|0.06|0.04|0.03|0.0|1185|492|0|53248|3283402|55740|280|14|315846656|451276800|207290368|3264512|0|119160832|0|309137408|312018944|0|6897|22273|37|39|0|0|0|0|0|wn3.localdomain
reducer|13_13|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|36864|6619136|0|3264512|0|761856|0|57344|67584|0|2589|8402|17|23|0|0|0|0|1655475614.14|wn3.localdomain
reducer|13_13|end|0.76|0.13|0.04|0.02|0.0|1177|490|0|45056|3281805|54710|273|21|304730112|446898176|200896512|3264512|0|114778112|0|298528768|301237248|0|6898|22897|37|41|0|0|0|0|0|wn3.localdomain
reducer|14_14|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|36864|6619136|0|3264512|0|761856|0|61440|97280|0|2589|8426|17|23|0|0|0|0|1655475584.65|wn3.localdomain
reducer|14_14|end|0.34|0.1|0.01|0.02|0.0|908|410|0|0|2676420|21322|259|6|249327616|322818048|175271936|3264512|0|77623296|0|242749440|245555200|0|6033|18050|33|37|0|0|0|0|0|wn3.localdomain
reducer|14_15|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|36864|6660096|0|3264512|0|770048|0|139264|241664|0|2591|8156|17|23|0|0|0|0|1655475609.76|wn2.localdomain
