function|id|phase|cpu_user|cpu_system|cpu_child_user|cpu_child_sys|iowait|io_read_count|io_write_count|io_read_bytes|io_write_bytes|io_read_chars|io_write_chars|ctx_voluntary|ctx_involuntary|mem_rss|mem_vms|mem_shared|mem_text|mem_lib|mem_data|mem_dirty|mem_uss|mem_pss|mem_swap|net_bytes_sent|net_bytes_recv|net_packets_sent|net_packets_recv|net_errin|net_errout|net_dropin|net_dropout|create_time|node
mapper|14_14|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|8192|6590464|0|3264512|0|733184|0|36864|49152|0|2383|4048|14|24|0|0|0|0|1655480183.34|wn3.localdomain
mapper|14_14|end|72.8|0.3|0.02|0.02|0.0|1205|492|0|90112|3323454|89207|338|1165|382607360|510599168|216461312|3264512|0|178245632|0|170725376|274924544|0|5365|10721|34|44|0|0|0|0|0|wn3.localdomain
mapper|15_15|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|8192|6590464|0|3264512|0|733184|0|36864|44032|0|2449|3786|15|21|0|0|0|0|1655480183.44|wn6.localdomain
mapper|15_15|end|71.8|0.32|0.03|0.02|0.0|1182|492|0|90112|3323454|89207|295|1334|382672896|510603264|216526848|3264512|0|178249728|0|172941312|276056064|0|5431|10375|35|39|0|0|0|0|0|wn6.localdomain
mapper|1_1|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|8192|6590464|0|3264512|0|733184|0|32768|58368|0|2445|4006|15|23|0|0|0|0|1655480182.13|wn6.localdomain
mapper|1_1|end|73.15|0.41|0.03|0.02|0.0|1190|494|0|98304|3323454|95821|318|1080|384659456|510640128|218271744|3264512|0|178237440|0|174419968|277606400|0|5427|10679|35|43|0|0|0|0|0|wn6.localdomain
mapper|2_2|start|0.0|0.0|0.0|0.0|0.0|13|0|0|0|6704|0|0|0|561152|10153984|479232|3264512|0|847872|0|172032|246784|0|2445|4048|15|24|0|0|0|0|1655480183.72|wn5.localdomain
mapper|2_2|end|71.75|0.33|0.02|0.03|0.0|1201|492|0|90112|3323454|89207|302|902|383807488|510582784|217563136|3264512|0|178229248|0|167219200|239449088|0|5469|10721|36|44|0|0|0|0|0|wn5.localdomain
mapper|3_3|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|8192|6590464|0|3264512|0|733184|0|36864|48128|0|2379|4090|14|25|0|0|0|0|1655480184.04|wn3.localdomain
mapper|3_3|end|70.78|0.36|0.03|0.02|0.0|1162|492|0|90112|3323454|89207|281|1407|383229952|510586880|216985600|3264512|0|178233344|0|169721856|240588800|0|5361|10679|34|43|0|0|0|0|0|wn3.localdomain
mapper|4_4|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|8192|6598656|0|3264512|0|741376|0|32768|55296|0|2381|3744|14|20|0|0|0|0|1655480182.14|wn2.localdomain
mapper|4_4|end|77.58|0.47|0.03|0.01|0.0|1130|492|0|90112|3323454|89207|245|985|379105280|510586880|213061632|3264512|0|178233344|0|166580224|243910656|0|5429|10525|35|42|0|0|0|0|0|wn2.localdomain
mapper|5_5|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|8192|6590464|0|3264512|0|733184|0|32768|46080|0|2445|3696|15|20|0|0|0|0|1655480182.76|wn6.localdomain
mapper|5_5|end|71.25|0.35|0.04|0.01|0.0|1148|492|0|90112|3323454|89207|283|1363|382255104|510590976|216272896|3264512|0|178237440|0|166871040|238730240|0|5427|10417|35|40|0|0|0|0|0|wn6.localdomain
mapper|6_6|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|8192|6590464|0|3264512|0|733184|0|36864|50176|0|2445|3938|15|23|0|0|0|0|1655480183.83|wn5.localdomain
mapper|6_6|end|72.79|0.28|0.01|0.02|0.0|1194|492|0|90112|3323454|89207|315|1174|382394368|510607360|216240128|3264512|0|178249728|0|172511232|275703808|0|5511|10653|37|44|0|0|0|0|0|wn5.localdomain
mapper|7_7|start|0.0|0.0|0.0|0.0|0.0|13|0|0|0|6704|0|0|0|573440|10162176|491520|3264512|0|823296|0|212992|403456|0|2447|3744|15|20|0|0|0|0|1655480181.24|wn4.localdomain
mapper|7_7|end|84.98|0.44|0.03|0.02|0.0|1109|492|0|90112|3323454|89207|210|2648|378888192|510590976|212848640|3264512|0|178233344|0|166440960|270967808|0|5537|10777|37|48|0|0|0|0|0|wn4.localdomain
mapper|8_8|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|8192|6590464|0|3264512|0|733184|0|32768|50176|0|2447|3896|15|22|0|0|0|0|1655480181.25|wn1.localdomain
mapper|8_8|end|105.44|0.56|0.02|0.02|0.0|1121|494|0|98304|3323454|95821|203|1702|380448768|510660608|214007808|3264512|0|178253824|0|171020288|273831936|0|5711|11229|40|56|0|0|0|0|0|wn1.localdomain
mapper|9_9|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|8192|6590464|0|3264512|0|733184|0|32768|49152|0|2445|4048|15|24|0|0|0|0|1655480183.32|wn3.localdomain
mapper|9_9|end|74.26|0.3|0.04|0.01|0.0|1179|492|0|90112|3323454|89207|296|1240|382967808|510586880|216915968|3264512|0|178233344|0|376889344|379487232|0|5493|10829|36|46|0|0|0|0|0|wn3.localdomain
reducer|0_0|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|499712|7577600|454656|3264512|0|749568|0|139264|249856|0|2587|8426|17|23|0|0|0|0|1655480297.24|wn2.localdomain
reducer|0_0|end|1.23|0.15|0.03|0.02|0.0|1135|492|0|53248|3283672|55739|252|21|319598592|458584064|203857920|3264512|0|126468096|0|313212928|316053504|0|6894|22879|37|40|0|0|0|0|0|wn2.localdomain
reducer|0_15|start|0.0|0.0|0.0|0.0|0.0|6|0|0|0|2524|0|0|0|8192|6631424|0|3264512|0|741376|0|110592|200704|0|2457|8156|15|23|0|0|0|0|1655480318.32|wn2.localdomain
reducer|0_15|end|0.77|0.15|0.0|0.02|0.0|1009|421|0|28672|3109943|39562|203|15|276484096|342659072|184819712|3264512|0|94466048|0|269938688|272656384|0|5176|16809|29|35|0|0|0|0|0|wn2.localdomain
reducer|0_1|start|0.0|0.0|0.0|0.0|0.0|6|0|0|0|2524|0|0|0|520192|7778304|462848|3264512|0|761856|0|151552|256000|0|2455|8156|15|23|0|0|0|0|1655480301.76|wn1.localdomain
reducer|0_1|end|1.19|0.2|0.03|0.02|0.0|1150|492|0|53248|3283402|55739|252|21|316362752|454623232|204488704|3264512|0|122507264|0|309981184|312766464|0|6762|22273|35|39|0|0|0|0|0|wn1.localdomain
reducer|0_3|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|8192|6590464|0|3264512|0|733184|0|36864|70656|0|2453|8156|15|23|0|0|0|0|1655480307.53|wn6.localdomain
reducer|0_3|end|0.79|0.11|0.02|0.03|0.0|1146|492|0|53248|3283402|55739|264|14|320577536|456732672|206684160|3264512|0|124616704|0|313958400|316852224|0|6760|22339|35|40|0|0|0|0|0|wn6.localdomain
reducer|0_7|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|8192|6590464|0|3264512|0|733184|0|36864|72704|0|2585|8156|17|23|0|0|0|0|1655480312.93|wn5.localdomain
reducer|0_7|end|0.79|0.12|0.02|0.02|0.0|1145|492|0|53248|3283402|55740|266|17|315928576|451420160|207257600|3264512|0|119300096|0|309125120|312015872|0|6893|22273|37|39|0|0|0|0|0|wn5.localdomain
reducer|10_10|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|8192|6590464|0|3264512|0|733184|0|36864|78848|0|2589|8206|17|21|0|0|0|0|1655480266.34|wn6.localdomain
reducer|10_10|end|0.37|0.08|0.02|0.01|0.0|916|410|0|0|2676420|21322|266|16|246935552|320593920|174153728|3264512|0|75399168|0|240275456|243078144|0|5967|17872|32|36|0|0|0|0|0|wn6.localdomain
reducer|10_11|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|8192|6590464|0|3264512|0|733184|0|36864|72704|0|2589|8156|17|23|0|0|0|0|1655480299.74|wn5.localdomain
reducer|10_11|end|0.78|0.12|0.02|0.02|0.0|1149|492|0|53248|3283402|55739|251|12|317624320|453566464|207069184|3264512|0|121450496|0|311275520|314029056|0|6896|22339|37|40|0|0|0|0|0|wn5.localdomain
reducer|11_11|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|8192|6590464|0|3264512|0|733184|0|36864|72704|0|2457|8426|15|23|0|0|0|0|1655480294.34|wn3.localdomain
reducer|11_11|end|0.79|0.12|0.03|0.02|0.0|1153|492|0|53248|3283672|55741|270|14|318967808|455094272|206606336|3264512|0|122974208|0|312352768|315211776|0|6778|22813|35|39|0|0|0|0|0|wn3.localdomain
reducer|12_12|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|8192|6598656|0|3264512|0|741376|0|98304|175104|0|2457|8426|15|23|0|0|0|0|1655480280.93|wn3.localdomain
reducer|12_12|end|0.82|0.08|0.02|0.03|0.0|1193|492|0|53248|3283672|55741|282|12|319909888|455254016|207351808|3264512|0|123138048|0|313221120|316109824|0|6766|22813|35|39|0|0|0|0|0|wn3.localdomain
reducer|12_13|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|1|0|499712|7577600|454656|3264512|0|749568|0|139264|249856|0|2459|8156|15|23|0|0|0|0|1655480285.53|wn4.localdomain
reducer|12_13|end|1.25|0.16|0.02|0.03|0.0|1102|492|0|53248|3283402|55741|211|18|318627840|456400896|205000704|3264512|0|124280832|0|312102912|314889216|0|6768|22339|35|40|0|0|0|0|0|wn4.localdomain
reducer|12_15|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|8192|6598656|0|3264512|0|741376|0|102400|179200|0|2589|8156|17|23|0|0|0|0|1655480291.55|wn5.localdomain
reducer|12_15|end|0.36|0.08|0.01|0.02|0.0|908|410|0|0|2676420|21322|258|13|250015744|322301952|175296512|3264512|0|77107200|0|243535872|246303744|0|6032|17778|33|37|0|0|0|0|0|wn5.localdomain
reducer|13_13|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|8192|6590464|0|3264512|0|733184|0|32768|64512|0|2589|8110|17|21|0|0|0|0|1655480269.37|wn3.localdomain
reducer|13_13|end|0.37|0.08|0.01|0.01|0.0|832|410|0|0|2676420|21322|214|21|258719744|325853184|180752384|3264512|0|80658432|0|251871232|254692352|0|5967|17914|32|37|0|0|0|0|0|wn3.localdomain
reducer|14_14|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|8192|6590464|0|3264512|0|733184|0|36864|72704|0|2589|8206|17|21|0|0|0|0|1655480264.02|wn5.localdomain
reducer|14_14|end|0.77|0.14|0.03|0.01|0.0|1188|492|0|53248|3283672|55741|280|19|313241600|450052096|206086144|3264512|0|117936128|0|306704384|309537792|0|6898|22701|37|39|0|0|0|0|0|wn5.localdomain
reducer|14_15|start|0.0|0.0|0.0|0.0|0.0|6|0|0|0|2524|0|0|0|8192|6631424|0|3264512|0|741376|0|110592|188416|0|2589|7846|17|20|0|0|0|0|1655480268.77|wn5.localdomain
reducer|14_15|end|0.38|0.07|0.01|0.02|0.0|928|410|0|0|2676420|21322|273|18|255250432|324104192|178786304|3264512|0|78909440|0|248520704|251350016|0|6033|17602|33|36|0|0|0|0|0|wn5.localdomain
reducer|15_15|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|8192|6590464|0|3264512|0|733184|0|32768|68608|0|2589|8206|17|21|0|0|0|0|1655480262.25|wn6.localdomain
reducer|15_15|end|0.77|0.14|0.03|0.02|0.0|1069|492|0|53248|3283672|55741|184|27|312344576|449617920|205692928|3264512|0|117497856|0|305868800|308745216|0|6898|22635|37|38|0|0|0|0|0|wn6.localdomain
reducer|1_1|start|0.0|0.0|0.0|0.0|0.0|6|0|0|0|2524|0|1|0|479232|7577600|434176|3264512|0|749568|0|139264|172032|0|2587|8116|17|20|0|0|0|0|1655480261.73|wn4.localdomain
reducer|1_1|end|0.74|0.2|0.01|0.01|0.0|968|411|0|4096|2958013|22806|209|67|272232448|339136512|183705600|3264512|0|90984448|0|92942336|151320576|0|5963|17826|32|35|0|0|0|0|0|wn4.localdomain
reducer|2_2|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|8192|6598656|0|3264512|0|741376|0|106496|131072|0|2587|8206|17|21|0|0|0|0|1655480262.56|wn2.localdomain
reducer|2_2|end|1.24|0.17|0.02|0.02|0.0|1196|492|0|53248|3283672|55739|276|64|320114688|457990144|204902400|3264512|0|125874176|0|120631296|218601472|0|6894|22659|37|38|0|0|0|0|0|wn2.localdomain
reducer|2_3|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|8192|6590464|0|3264512|0|733184|0|36864|62464|0|2453|7924|15|23|0|0|0|0|1655480267.83|wn3.localdomain
reducer|2_3|end|0.36|0.08|0.01|0.01|0.0|847|410|0|0|2676420|21322|211|10|239079424|315035648|171839488|3264512|0|69840896|0|232419328|235190272|0|5895|17766|31|40|0|0|0|0|0|wn3.localdomain
reducer|3_3|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|8192|6598656|0|3264512|0|741376|0|106496|125952|0|2455|8248|15|22|0|0|0|0|1655480261.32|wn1.localdomain
reducer|3_3|end|1.16|0.24|0.02|0.02|0.0|1137|492|0|53248|3283672|55739|209|22|316678144|454758400|204595200|3264512|0|122642432|0|112820224|163946496|0|6762|22677|35|39|0|0|0|0|0|wn1.localdomain
reducer|4_4|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|8192|6590464|0|3264512|0|733184|0|36864|70656|0|2585|8116|17|20|0|0|0|0|1655480266.48|wn5.localdomain
reducer|4_4|end|0.77|0.13|0.02|0.03|0.0|1209|492|0|53248|3283672|55739|326|20|308281344|448356352|202813440|3264512|0|116240384|0|303325184|306123776|0|6892|22701|37|39|0|0|0|0|0|wn5.localdomain
reducer|4_5|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|1|8192|6590464|0|3264512|0|733184|0|36864|67584|0|2587|8108|17|23|0|0|0|0|1655480271.38|wn2.localdomain
reducer|4_5|end|0.83|0.09|0.02|0.01|0.0|1033|423|0|28672|3131708|40462|236|39|277213184|342659072|185536512|3264512|0|94466048|0|270499840|273318912|0|5963|17752|32|37|0|0|0|0|0|wn2.localdomain
reducer|4_7|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|8192|6598656|0|3264512|0|741376|0|32768|76800|0|2455|8156|15|23|0|0|0|0|1655480285.24|wn2.localdomain
reducer|4_7|end|0.8|0.13|0.01|0.02|0.0|958|415|0|28672|2991872|37133|216|14|273805312|341778432|183418880|3264512|0|93585408|0|267051008|269855744|0|5897|17710|31|36|0|0|0|0|0|wn2.localdomain
reducer|5_5|start|0.0|0.0|0.0|0.0|0.0|6|0|0|0|2524|0|0|0|8192|6631424|0|3264512|0|741376|0|106496|171008|0|2453|8116|15|20|0|0|0|0|1655480261.49|wn3.localdomain
reducer|5_5|end|0.36|0.07|0.02|0.01|0.01|943|410|0|0|2676420|21322|272|46|240652288|315207680|173350912|3264512|0|70012928|0|234078208|236897280|0|5829|17826|30|35|0|0|0|0|0|wn3.localdomain
reducer|6_6|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|8192|6598656|0|3264512|0|741376|0|102400|117760|0|2587|8158|17|21|0|0|0|0|1655480262.77|wn1.localdomain
reducer|6_6|end|0.8|0.14|0.01|0.02|0.0|1015|415|0|28672|2991872|37133|267|17|274014208|340733952|183681024|3264512|0|92549120|0|90591232|136401920|0|5963|17802|32|35|0|0|0|0|0|wn1.localdomain
reducer|6_7|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|8192|6631424|0|3264512|0|741376|0|110592|212992|0|2585|8156|17|23|0|0|0|0|1655480279.81|wn5.localdomain
reducer|6_7|end|0.81|0.1|0.05|0.0|0.0|1191|492|0|53248|3283402|55739|291|11|319315968|454365184|207491072|3264512|0|122249216|0|312700928|315505664|0|6892|22273|37|39|0|0|0|0|0|wn5.localdomain
reducer|7_7|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|8192|6590464|0|3264512|0|733184|0|36864|72704|0|2585|8360|17|22|0|0|0|0|1655480274.53|wn6.localdomain
reducer|7_7|end|0.78|0.12|0.03|0.02|0.0|1132|492|0|53248|3283672|55739|266|14|314527744|451424256|206032896|3264512|0|119308288|0|308420608|311212032|0|6892|22747|37|38|0|0|0|0|0|wn6.localdomain
reducer|8_11|start|0.0|0.0|0.0|0.0|0.0|6|0|0|0|2524|0|0|0|8192|6598656|0|3264512|0|741376|0|102400|177152|0|2589|8156|17|23|0|0|0|0|1655480306.55|wn2.localdomain
reducer|8_11|end|1.24|0.16|0.03|0.02|0.0|1115|492|0|53248|3283402|55741|225|17|318337024|456241152|204926976|3264512|0|124125184|0|311885824|314755072|0|6898|22273|37|39|0|0|0|0|0|wn2.localdomain
reducer|8_15|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|446464|7778304|401408|3264512|0|749568|0|147456|231424|0|2589|8156|17|23|0|0|0|0|1655480311.25|wn1.localdomain
reducer|8_15|end|1.23|0.17|0.02|0.03|0.0|1132|492|0|53248|3283402|55739|192|18|316571648|455409664|203964416|3264512|0|123293696|0|310042624|312884224|0|6896|22273|37|39|0|0|0|0|0|wn1.localdomain
reducer|8_8|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|8192|6590464|0|3264512|0|733184|0|32768|63488|0|2453|8426|15|23|0|0|0|0|1655480295.87|wn6.localdomain
reducer|8_8|end|0.79|0.11|0.03|0.02|0.0|1181|492|0|53248|3283672|55739|242|18|314523648|450859008|206589952|3264512|0|118743040|0|307941376|310795264|0|6760|22879|35|40|0|0|0|0|0|wn6.localdomain
reducer|8_9|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|8192|6631424|0|3264512|0|741376|0|110592|215040|0|2587|8066|17|22|0|0|0|0|1655480300.4|wn4.localdomain
reducer|8_9|end|1.19|0.2|0.02|0.03|0.0|1159|492|0|53248|3283402|55741|249|19|317898752|455888896|204775424|3264512|0|123772928|0|311525376|314301440|0|6896|22339|37|40|0|0|0|0|0|wn4.localdomain
reducer|9_9|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|8192|6631424|0|3264512|0|741376|0|110592|188416|0|2585|8158|17|21|0|0|0|0|1655480264.54|wn6.localdomain
reducer|9_9|end|0.37|0.07|0.01|0.02|0.0|926|410|0|0|2676420|21322|269|12|245854208|320397312|173199360|3264512|0|75202560|0|239095808|241956864|0|5961|17868|32|36|0|0|0|0|0|wn6.localdomain
